id,keywords
775,"[{'id': 305, 'name': 'moon'}, {'id': 333, 'name': 'mushroom'}, {'id': 1566, 'name': 'dream'}, {'id': 1963, 'name': 'expedition'}, {'id': 3242, 'name': 'cannon'}, {'id': 3412, 'name': 'star'}, {'id': 4627, 'name': 'earth'}, {'id': 8201, 'name': 'satire'}, {'id': 9951, 'name': 'alien'}, {'id': 10222, 'name': 'astronomer'}, {'id': 214549, 'name': 'short'}]"
27,"[{'id': 212, 'name': 'london england'}, {'id': 293, 'name': 'female nudity'}, {'id': 572, 'name': 'sex'}, {'id': 578, 'name': 'rock and roll'}, {'id': 3405, 'name': 'blow job'}, {'id': 4313, 'name': 'condom'}, {'id': 4316, 'name': 'safe sex'}, {'id': 6029, 'name': 'concert'}, {'id': 6935, 'name': 'erection'}, {'id': 7410, 'name': 'fellatio'}, {'id': 9772, 'name': 'pubic hair'}, {'id': 9835, 'name': 'sexual fantasy'}, {'id': 10762, 'name': 'penetration'}, {'id': 11474, 'name': 'sexual intercourse'}, {'id': 11868, 'name': 'ejaculation'}, {'id': 12420, 'name': 'unsimulated sex'}, {'id': 33494, 'name': 'couple'}, {'id': 33513, 'name': 'desire'}, {'id': 155606, 'name': 'semen'}, {'id': 155662, 'name': 'vulva'}, {'id': 155671, 'name': 'male orgasm'}, {'id': 155678, 'name': 'penis'}, {'id': 156433, 'name': 'explicit sex'}]"
953,"[{'id': 2043, 'name': 'lion'}, {'id': 2509, 'name': 'hippopotamus'}, {'id': 2510, 'name': 'giraffe'}, {'id': 3028, 'name': 'penguin'}, {'id': 7639, 'name': 'zebra'}]"
921,"[{'id': 396, 'name': 'transporter'}, {'id': 1199, 'name': 'netherlands'}, {'id': 1477, 'name': 'world cup'}, {'id': 1952, 'name': 'socially deprived family'}, {'id': 2783, 'name': ""family's daily life""}, {'id': 2792, 'name': 'boxer'}, {'id': 4487, 'name': 'boxing match'}, {'id': 4610, 'name': 'comeback'}, {'id': 4613, 'name': 'training'}, {'id': 4614, 'name': 'heavy weight'}, {'id': 4615, 'name': 'folk hero'}, {'id': 5565, 'name': 'biography'}, {'id': 5600, 'name': 'daughter'}, {'id': 6066, 'name': 'defeat'}, {'id': 6075, 'name': 'sport'}]"
787,"[{'id': 258, 'name': 'bomb'}, {'id': 782, 'name': 'assassin'}, {'id': 1308, 'name': 'secret identity'}, {'id': 1328, 'name': 'secret'}, {'id': 1376, 'name': 'assault rifle'}, {'id': 1419, 'name': 'gun'}, {'id': 2587, 'name': 'married couple'}, {'id': 2708, 'name': 'hitman'}, {'id': 4049, 'name': 'decoy'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 6038, 'name': 'marriage'}, {'id': 8438, 'name': 'job'}, {'id': 10061, 'name': 'dysfunctional marriage'}, {'id': 12371, 'name': 'gunfight'}, {'id': 14677, 'name': 'bullet wound'}]"
272,"[{'id': 486, 'name': 'himalaya'}, {'id': 779, 'name': 'martial arts'}, {'id': 849, 'name': 'dc comics'}, {'id': 853, 'name': 'crime fighter'}, {'id': 1308, 'name': 'secret identity'}, {'id': 1568, 'name': 'undercover'}, {'id': 1701, 'name': 'hero'}, {'id': 1872, 'name': 'loss of father'}, {'id': 3679, 'name': 'society'}, {'id': 6969, 'name': 'gotham city'}, {'id': 7002, 'name': 'vigilante'}, {'id': 9715, 'name': 'superhero'}, {'id': 9717, 'name': 'based on comic'}, {'id': 9823, 'name': 'rivalry'}, {'id': 10044, 'name': 'tragic hero'}, {'id': 10278, 'name': 'ninja'}, {'id': 10842, 'name': 'good vs evil'}, {'id': 14536, 'name': 'crime'}, {'id': 163455, 'name': 'super powers'}, {'id': 173719, 'name': 'haunted by the past'}, {'id': 179095, 'name': 'evil doctor'}, {'id': 187710, 'name': 'escapade'}, {'id': 206694, 'name': 'master villain'}, {'id': 206700, 'name': 'fighting crime'}, {'id': 206709, 'name': 'unfulfillment'}, {'id': 206715, 'name': 'love and romance'}, {'id': 206716, 'name': 'unfulfilled love'}]"
276,"[{'id': 572, 'name': 'sex'}, {'id': 1336, 'name': 'ransom'}, {'id': 1562, 'name': 'hostage'}, {'id': 2020, 'name': 'revolution'}, {'id': 2483, 'name': 'nudity'}, {'id': 5490, 'name': 'girlfriend'}, {'id': 9673, 'name': 'love'}, {'id': 9713, 'name': 'friends'}, {'id': 11061, 'name': 'debt'}, {'id': 11728, 'name': 'burglary'}, {'id': 12545, 'name': 'mansion'}, {'id': 14534, 'name': 'relationship'}, {'id': 14536, 'name': 'crime'}, {'id': 33501, 'name': 'political'}, {'id': 156478, 'name': 'boyfriend'}, {'id': 200907, 'name': 'messages'}, {'id': 200908, 'name': 'evicted'}]"
74,"[{'id': 447, 'name': 'post traumatic stress  disorder'}, {'id': 586, 'name': 'new jersey'}, {'id': 3800, 'name': 'airplane'}, {'id': 4565, 'name': 'dystopia'}, {'id': 5600, 'name': 'daughter'}, {'id': 12332, 'name': 'apocalypse'}, {'id': 14909, 'name': 'alien invasion'}, {'id': 207569, 'name': 'human subjugation'}]"
308,"[{'id': 1338, 'name': 'bachelor'}, {'id': 1594, 'name': 'ex-boyfriend'}, {'id': 1595, 'name': 'ex-girlfriend'}, {'id': 1596, 'name': 'anonymous letter'}, {'id': 1599, 'name': 'midlife crisis'}, {'id': 1735, 'name': 'amateur detective'}, {'id': 1737, 'name': 'it-expert'}, {'id': 2735, 'name': 'veterinarian'}, {'id': 6059, 'name': 'unsociability'}, {'id': 10183, 'name': 'independent film'}]"
501,"[{'id': 314, 'name': 'life and death'}, {'id': 1890, 'name': 'camping'}, {'id': 2217, 'name': 'rain'}, {'id': 2249, 'name': 'camcorder'}, {'id': 2488, 'name': 'self-abandonment'}, {'id': 2522, 'name': 'grizzly bear'}, {'id': 2524, 'name': 'non-governmental organisation'}, {'id': 2526, 'name': 'human animal relationship'}, {'id': 2527, 'name': 'fox'}, {'id': 5565, 'name': 'biography'}, {'id': 6059, 'name': 'unsociability'}, {'id': 6311, 'name': 'katmai national park'}, {'id': 9880, 'name': 'alaska'}, {'id': 9898, 'name': 'animal rights'}, {'id': 9902, 'name': 'wildlife'}, {'id': 15174, 'name': 'ecology'}]"
445,"[{'id': 90, 'name': 'paris'}, {'id': 213, 'name': 'upper class'}, {'id': 1525, 'name': 'puberty'}, {'id': 1596, 'name': 'anonymous letter'}, {'id': 1660, 'name': 'suppressed past'}, {'id': 2245, 'name': 'massacre on french algerians 1961'}, {'id': 2246, 'name': 'confidence'}, {'id': 2248, 'name': 'moderator'}, {'id': 2249, 'name': 'camcorder'}, {'id': 2250, 'name': 'menace'}, {'id': 2251, 'name': 'lie'}, {'id': 2263, 'name': 'algerian'}, {'id': 3297, 'name': 'videoband'}, {'id': 6258, 'name': 'intellectual'}, {'id': 33674, 'name': 'conscience'}]"
340,"[{'id': 1158, 'name': 'grandfather grandson relationship'}, {'id': 1583, 'name': 'mass murder'}, {'id': 1738, 'name': 'ukraine'}, {'id': 1740, 'name': 'pop culture'}, {'id': 1741, 'name': 'blindness and impaired vision'}, {'id': 1743, 'name': 'journey in the past'}, {'id': 1745, 'name': 'passion for collection'}, {'id': 1746, 'name': 'souvenir'}, {'id': 2652, 'name': 'nazis'}, {'id': 10144, 'name': 'anti semitism'}, {'id': 13094, 'name': 'photograph'}]"
59,"[{'id': 642, 'name': 'robbery'}, {'id': 848, 'name': 'double life'}, {'id': 851, 'name': 'dual identity'}, {'id': 1415, 'name': 'small town'}, {'id': 1447, 'name': 'indiana'}, {'id': 1448, 'name': 'distrust'}, {'id': 1721, 'name': 'fight'}, {'id': 2801, 'name': 'self-defense'}, {'id': 6038, 'name': 'marriage'}, {'id': 10235, 'name': 'family relationships'}, {'id': 10325, 'name': 'mistaken identity'}, {'id': 10738, 'name': 'diner'}, {'id': 10909, 'name': 'lawyer'}, {'id': 11578, 'name': 'mobster'}, {'id': 14819, 'name': 'violence'}, {'id': 18083, 'name': 'attempted robbery'}]"
257,"[{'id': 212, 'name': 'london england'}, {'id': 516, 'name': 'child abuse'}, {'id': 542, 'name': 'street gang'}, {'id': 708, 'name': 'runaway'}, {'id': 714, 'name': 'child labour'}, {'id': 6272, 'name': ""children's home""}, {'id': 6783, 'name': 'orphanage'}, {'id': 9727, 'name': 'thief'}, {'id': 14819, 'name': 'violence'}, {'id': 46958, 'name': 'good and bad'}, {'id': 208349, 'name': 'child'}]"
398,"[{'id': 237, 'name': 'gay'}, {'id': 476, 'name': 'self-fulfilling prophecy'}, {'id': 818, 'name': 'based on novel'}, {'id': 917, 'name': 'journalism'}, {'id': 1284, 'name': 'identity'}, {'id': 1566, 'name': 'dream'}, {'id': 1948, 'name': 'literature research'}, {'id': 2132, 'name': 'literature'}, {'id': 3737, 'name': 'dying and death'}, {'id': 5565, 'name': 'biography'}]"
647,"[{'id': 467, 'name': 'megacity'}, {'id': 1400, 'name': 'swordplay'}, {'id': 2564, 'name': 'wheelchair'}, {'id': 3800, 'name': 'airplane'}, {'id': 41645, 'name': 'based on video game'}, {'id': 162715, 'name': 'ruins'}]"
349,"[{'id': 65, 'name': 'holiday'}, {'id': 254, 'name': 'france'}, {'id': 255, 'name': 'male nudity'}, {'id': 324, 'name': 'portugal'}, {'id': 494, 'name': 'father son relationship'}, {'id': 566, 'name': 'sexual identity'}, {'id': 572, 'name': 'sex'}, {'id': 658, 'name': 'sea'}, {'id': 725, 'name': 'lovesickness'}, {'id': 740, 'name': 'aids'}, {'id': 813, 'name': 'sunrise'}, {'id': 931, 'name': 'jealousy'}, {'id': 1326, 'name': 'infidelity'}, {'id': 1605, 'name': 'new love'}, {'id': 1664, 'name': 'eroticism'}, {'id': 1670, 'name': 'sun'}, {'id': 1862, 'name': 'coming out'}, {'id': 1864, 'name': 'virtue'}, {'id': 1878, 'name': 'plumber'}, {'id': 1879, 'name': 'shower'}, {'id': 1880, 'name': 'mobile phone'}, {'id': 1881, 'name': 'dutch'}, {'id': 1882, 'name': 'mistral'}, {'id': 1884, 'name': 'breakfast'}, {'id': 1885, 'name': 'quickie'}, {'id': 1886, 'name': 'cruising'}, {'id': 4115, 'name': 'longing'}, {'id': 6054, 'name': 'friendship'}, {'id': 9986, 'name': 'crush'}, {'id': 14735, 'name': 'motorcycle'}, {'id': 14751, 'name': 'youth'}, {'id': 15135, 'name': 'gay sex'}, {'id': 33451, 'name': 'masturbation'}, {'id': 158718, 'name': 'lgbt'}]"
533,"[{'id': 271, 'name': 'competition'}, {'id': 2105, 'name': 'garden'}, {'id': 6401, 'name': 'vegetable'}, {'id': 10121, 'name': 'stop motion'}, {'id': 10336, 'name': 'animation'}, {'id': 11836, 'name': 'contest'}, {'id': 15162, 'name': 'dog'}, {'id': 15199, 'name': 'rabbit'}, {'id': 185424, 'name': 'pest control'}, {'id': 185425, 'name': 'giant vegetable'}, {'id': 210009, 'name': 'wallace & gromit'}]"
142,"[{'id': 237, 'name': 'gay'}, {'id': 548, 'name': 'countryside'}, {'id': 1013, 'name': 'homophobia'}, {'id': 1014, 'name': 'loss of lover'}, {'id': 1016, 'name': 'wyoming'}, {'id': 1019, 'name': 'rodeo'}, {'id': 2123, 'name': 'father murder'}, {'id': 2284, 'name': 'horseback riding'}, {'id': 3010, 'name': 'intolerance'}, {'id': 5600, 'name': 'daughter'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 7879, 'name': 'secret love'}, {'id': 155291, 'name': 'cowboy'}, {'id': 165086, 'name': 'star crossed lovers'}]"
791,"[{'id': 530, 'name': 'prophecy'}, {'id': 657, 'name': 'fire'}, {'id': 658, 'name': 'sea'}, {'id': 966, 'name': 'beach'}, {'id': 1227, 'name': 'cemetery'}, {'id': 1321, 'name': 'gold'}, {'id': 1415, 'name': 'small town'}, {'id': 1829, 'name': 'beheading'}, {'id': 1938, 'name': 'sword'}, {'id': 2060, 'name': 'penalty'}, {'id': 2398, 'name': 'narration'}, {'id': 3002, 'name': 'fog'}, {'id': 3341, 'name': 'leprosy'}, {'id': 3799, 'name': 'ship'}, {'id': 4078, 'name': 'ghost ship'}, {'id': 4079, 'name': 'lighthouse'}, {'id': 4080, 'name': 'weather service'}, {'id': 4081, 'name': 'unatoned crime'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 15127, 'name': 'killer'}, {'id': 197602, 'name': 'denunciation'}]"
215,"[{'id': 483, 'name': 'riddle'}, {'id': 10714, 'name': 'serial killer'}]"
259,"[{'id': 90, 'name': 'paris'}, {'id': 596, 'name': 'adultery'}, {'id': 817, 'name': 'bookshop'}, {'id': 1225, 'name': 'print shop'}, {'id': 1226, 'name': 'printer'}, {'id': 1227, 'name': 'cemetery'}, {'id': 1228, 'name': '1970s'}, {'id': 1412, 'name': 'becoming an adult'}]"
25,"[{'id': 1589, 'name': 'sniper'}, {'id': 4405, 'name': 'marine corps'}, {'id': 5174, 'name': 'saudi arabia'}, {'id': 5175, 'name': 'petrol'}, {'id': 161236, 'name': 'golf war'}, {'id': 188114, 'name': 'u.s. marine'}]"
231,"[{'id': 139, 'name': 'anti terror'}, {'id': 258, 'name': 'bomb'}, {'id': 441, 'name': 'assassination'}, {'id': 539, 'name': 'middle east'}, {'id': 589, 'name': 'lebanon'}, {'id': 591, 'name': 'cia'}, {'id': 592, 'name': 'capitalism'}, {'id': 593, 'name': 'globalization'}, {'id': 697, 'name': 'loss of son'}, {'id': 1241, 'name': 'persia'}, {'id': 1242, 'name': 'war against terror'}, {'id': 1269, 'name': 'energy policy'}, {'id': 5175, 'name': 'petrol'}]"
674,"[{'id': 2343, 'name': 'magic'}, {'id': 3737, 'name': 'dying and death'}, {'id': 3872, 'name': 'broom'}, {'id': 3873, 'name': ""sorcerer's apprentice""}, {'id': 3884, 'name': 'school of witchcraft'}, {'id': 4238, 'name': 'chosen one'}, {'id': 4252, 'name': 'black magic'}, {'id': 6271, 'name': 'boarding school'}, {'id': 10629, 'name': 'vision'}, {'id': 12380, 'name': 'tournament'}, {'id': 13130, 'name': 'teenager'}, {'id': 177912, 'name': 'wizard'}, {'id': 188178, 'name': 'teenage hero'}, {'id': 223438, 'name': 'based on young adult novel'}]"
69,"[{'id': 74, 'name': 'germany'}, {'id': 378, 'name': 'prison'}, {'id': 532, 'name': 'music record'}, {'id': 596, 'name': 'adultery'}, {'id': 727, 'name': 'country music'}, {'id': 953, 'name': 'guitar'}, {'id': 963, 'name': 'loss of brother'}, {'id': 6029, 'name': 'concert'}, {'id': 6038, 'name': 'marriage'}, {'id': 9457, 'name': 'single'}, {'id': 207819, 'name': 'accident'}, {'id': 208992, 'name': '1960s'}]"
116,"[{'id': 128, 'name': 'love triangle'}, {'id': 212, 'name': 'london england'}, {'id': 213, 'name': 'upper class'}, {'id': 596, 'name': 'adultery'}, {'id': 1488, 'name': 'tennis'}, {'id': 1489, 'name': 'river thames'}, {'id': 9673, 'name': 'love'}, {'id': 10329, 'name': 'wealth'}, {'id': 14794, 'name': 'lust'}, {'id': 162257, 'name': 'instructor'}, {'id': 192657, 'name': 'gold digger'}, {'id': 197092, 'name': 'social climbing'}, {'id': 207583, 'name': 'actress'}]"
67,"[{'id': 30, 'name': 'individual'}, {'id': 321, 'name': 'terror'}, {'id': 393, 'name': 'civil war'}, {'id': 536, 'name': 'israel'}, {'id': 537, 'name': 'palestine'}, {'id': 539, 'name': 'middle east'}, {'id': 789, 'name': 'muslim'}, {'id': 5907, 'name': 'middle east conflict'}, {'id': 6054, 'name': 'friendship'}, {'id': 12993, 'name': 'suicide mission'}, {'id': 156052, 'name': 'unemployment'}]"
411,"[{'id': 83, 'name': 'saving the world'}, {'id': 616, 'name': 'witch'}, {'id': 818, 'name': 'based on novel'}, {'id': 1155, 'name': 'brother sister relationship'}, {'id': 1430, 'name': 'self sacrifice'}, {'id': 1442, 'name': 'winter'}, {'id': 1990, 'name': 'cupboard'}, {'id': 2042, 'name': 'beaver'}, {'id': 2043, 'name': 'lion'}, {'id': 6187, 'name': 'fairy-tale figure'}, {'id': 14643, 'name': 'battle'}, {'id': 166930, 'name': 'narnia'}, {'id': 170362, 'name': 'fantasy world'}, {'id': 179431, 'name': 'duringcreditsstinger'}]"
254,"[{'id': 774, 'name': 'film business'}, {'id': 776, 'name': 'screenplay'}, {'id': 837, 'name': 'show business'}, {'id': 886, 'name': 'film making'}, {'id': 887, 'name': 'film producer'}, {'id': 911, 'name': 'exotic island'}, {'id': 1299, 'name': 'monster'}, {'id': 1551, 'name': 'indigenous'}, {'id': 3799, 'name': 'ship'}, {'id': 12616, 'name': 'dinosaur'}]"
917,"[{'id': 456, 'name': 'mother'}, {'id': 1899, 'name': 'hunger'}, {'id': 2425, 'name': 'bodily disabled person'}, {'id': 2823, 'name': 'physical work'}, {'id': 3927, 'name': 'rage and hate'}, {'id': 3932, 'name': 'pride and vanity'}, {'id': 4200, 'name': 'aridity'}, {'id': 4344, 'name': 'musical'}, {'id': 4402, 'name': 'peasant'}, {'id': 4510, 'name': 'interest'}, {'id': 4511, 'name': 'field'}, {'id': 6049, 'name': 'praise'}]"
612,"[{'id': 90, 'name': 'paris'}, {'id': 441, 'name': 'assassination'}, {'id': 536, 'name': 'israel'}, {'id': 922, 'name': 'hotel room'}, {'id': 1228, 'name': '1970s'}, {'id': 1562, 'name': 'hostage'}, {'id': 2051, 'name': 'intelligence'}, {'id': 2070, 'name': 'olympic games'}, {'id': 2437, 'name': 'munich'}, {'id': 3037, 'name': 'mossad'}, {'id': 3038, 'name': 'israeli'}, {'id': 3039, 'name': 'palestinian'}, {'id': 3043, 'name': 'beirut'}, {'id': 3046, 'name': 'ailul al aswad'}, {'id': 3047, 'name': 'plo'}, {'id': 3048, 'name': 'bomb constructor'}, {'id': 3049, 'name': 'baader-meinhof group'}, {'id': 3052, 'name': 'olympian village'}, {'id': 9748, 'name': 'revenge'}]"
546,"[{'id': 30, 'name': 'individual'}, {'id': 237, 'name': 'gay'}, {'id': 242, 'name': 'new york'}, {'id': 279, 'name': 'usa'}, {'id': 440, 'name': 'missionary'}, {'id': 494, 'name': 'father son relationship'}, {'id': 566, 'name': 'sexual identity'}, {'id': 571, 'name': 'transsexuality'}, {'id': 708, 'name': 'runaway'}, {'id': 739, 'name': 'sexual abuse'}, {'id': 828, 'name': 'waitress'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1803, 'name': 'drug addiction'}, {'id': 2150, 'name': 'cocaine'}, {'id': 2316, 'name': ""women's sexual identity""}, {'id': 2348, 'name': 'hustler'}, {'id': 2547, 'name': 'new identity'}, {'id': 2669, 'name': 'motel'}, {'id': 2726, 'name': 'therapist'}, {'id': 2727, 'name': 'porn actor'}, {'id': 7312, 'name': 'road trip'}, {'id': 10183, 'name': 'independent film'}, {'id': 12670, 'name': 'los angeles'}, {'id': 17975, 'name': 'transgender'}, {'id': 162842, 'name': 'stolen cars'}, {'id': 206977, 'name': 'hitchhike'}]"
834,"[{'id': 810, 'name': 'budapest'}, {'id': 2849, 'name': 'key'}, {'id': 3133, 'name': 'vampire'}, {'id': 3760, 'name': 'light'}, {'id': 12564, 'name': 'werewolf'}, {'id': 34152, 'name': 'evolution'}, {'id': 231407, 'name': 'fang vamp'}]"
17,"[{'id': 236, 'name': 'suicide'}, {'id': 439, 'name': 'paradise'}, {'id': 516, 'name': 'child abuse'}, {'id': 658, 'name': 'sea'}, {'id': 704, 'name': 'adolescence'}, {'id': 1209, 'name': 'wales'}, {'id': 1328, 'name': 'secret'}, {'id': 1449, 'name': 'underworld'}, {'id': 1450, 'name': 'shepherd'}, {'id': 1452, 'name': 'loss of child'}, {'id': 3020, 'name': 'sheep'}, {'id': 9457, 'name': 'single'}, {'id': 10707, 'name': 'mother daughter relationship'}, {'id': 173162, 'name': 'sect'}]"
292,"[{'id': 577, 'name': 'black people'}, {'id': 898, 'name': 'hip-hop'}, {'id': 1515, 'name': 'block party'}, {'id': 1516, 'name': 'megaphone'}, {'id': 1517, 'name': 'classroom'}, {'id': 1673, 'name': 'brass band'}, {'id': 1674, 'name': 'stage'}]"
950,"[{'id': 2078, 'name': 'mammoth'}, {'id': 2079, 'name': 'sloth'}, {'id': 2219, 'name': 'ice age'}, {'id': 2223, 'name': 'barrier ice'}, {'id': 2224, 'name': 'ice melting'}, {'id': 2984, 'name': 'iceberg'}, {'id': 3528, 'name': 'flooding'}, {'id': 4414, 'name': 'adventure'}, {'id': 4663, 'name': 'lovers'}, {'id': 4875, 'name': 'deluge'}, {'id': 158017, 'name': 'saber-toothed tiger'}]"
752,"[{'id': 703, 'name': 'detective'}, {'id': 716, 'name': 'vatican'}, {'id': 1755, 'name': 'fascism'}, {'id': 3099, 'name': 'satanism'}, {'id': 3603, 'name': 'fascist'}, {'id': 4565, 'name': 'dystopia'}, {'id': 6086, 'name': 'government'}, {'id': 7525, 'name': 'chancellor'}, {'id': 9748, 'name': 'revenge'}, {'id': 11476, 'name': 'personification of satan'}, {'id': 13006, 'name': 'torture'}, {'id': 158449, 'name': 'hatred'}, {'id': 158456, 'name': 'masked vigilante'}, {'id': 161207, 'name': 'catholicism'}, {'id': 172391, 'name': 'catholic priest'}, {'id': 175949, 'name': 'catholic guilt'}, {'id': 189995, 'name': 'jesuit'}, {'id': 198331, 'name': 'vengeful spirit'}, {'id': 208647, 'name': 'activist'}, {'id': 208725, 'name': 'irish catholic'}, {'id': 214978, 'name': 'vengeful'}, {'id': 220888, 'name': 'jesuit priest'}, {'id': 221385, 'name': 'gnosticism'}, {'id': 221387, 'name': 'occultism'}]"
388,"[{'id': 1929, 'name': 'bank manager'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 1933, 'name': 'nazi background'}, {'id': 1937, 'name': 'document'}, {'id': 1954, 'name': 'ultimatum'}, {'id': 3012, 'name': 'court case'}, {'id': 10051, 'name': 'heist'}, {'id': 33672, 'name': 'financial transactions'}]"
868,"[{'id': 100, 'name': 'slum'}, {'id': 1009, 'name': 'baby'}, {'id': 1721, 'name': 'fight'}, {'id': 2483, 'name': 'nudity'}, {'id': 3077, 'name': 'leader'}, {'id': 4339, 'name': 'johannesburg'}, {'id': 6149, 'name': 'police'}, {'id': 9673, 'name': 'love'}, {'id': 9713, 'name': 'friends'}, {'id': 9826, 'name': 'murder'}, {'id': 10726, 'name': 'gang'}, {'id': 13130, 'name': 'teenager'}, {'id': 14819, 'name': 'violence'}, {'id': 15009, 'name': 'criminal'}, {'id': 155238, 'name': 'hijack'}]"
582,"[{'id': 74, 'name': 'germany'}, {'id': 220, 'name': 'berlin'}, {'id': 236, 'name': 'suicide'}, {'id': 292, 'name': 'berlin wall'}, {'id': 417, 'name': 'corruption'}, {'id': 1772, 'name': 'german democratic republic'}, {'id': 1776, 'name': 'stasi'}, {'id': 1936, 'name': 'blackmail'}, {'id': 2106, 'name': 'cold war'}, {'id': 2111, 'name': 'soviet union'}, {'id': 2483, 'name': 'nudity'}, {'id': 2903, 'name': 'propaganda'}, {'id': 2930, 'name': 'freedom of speech'}, {'id': 2935, 'name': 'house search'}, {'id': 2936, 'name': ""artists' life""}, {'id': 5265, 'name': 'spying'}, {'id': 6022, 'name': 'arts'}, {'id': 6086, 'name': 'government'}, {'id': 15271, 'name': 'interrogation'}, {'id': 18420, 'name': 'surveillance'}, {'id': 18457, 'name': 'minister for education'}, {'id': 34265, 'name': 'heartbreak'}, {'id': 156026, 'name': 'east germany'}, {'id': 173644, 'name': 'communism'}, {'id': 206304, 'name': 'mfs'}]"
669,"[{'id': 1329, 'name': 'canada'}, {'id': 1442, 'name': 'winter'}, {'id': 1445, 'name': 'ice'}, {'id': 1495, 'name': 'fishing'}, {'id': 2220, 'name': 'polar zone'}, {'id': 3193, 'name': 'harpoon'}, {'id': 3355, 'name': 'inuit'}, {'id': 3356, 'name': 'quebec'}, {'id': 3360, 'name': 'husky'}, {'id': 3362, 'name': 'kayak'}, {'id': 7240, 'name': 'walrus'}, {'id': 8721, 'name': 'arctic'}]"
186,"[{'id': 441, 'name': 'assassination'}, {'id': 782, 'name': 'assassin'}, {'id': 1284, 'name': 'identity'}, {'id': 1589, 'name': 'sniper'}, {'id': 2281, 'name': 'mistake in person'}, {'id': 2606, 'name': 'jew'}, {'id': 3149, 'name': 'gangster boss'}, {'id': 5305, 'name': 'gambling debts'}, {'id': 5306, 'name': 'boss'}, {'id': 9826, 'name': 'murder'}, {'id': 12355, 'name': 'sniper rifle'}, {'id': 18525, 'name': 'fbi agent'}, {'id': 155759, 'name': 'horse racing'}, {'id': 155841, 'name': 'gambler'}, {'id': 156573, 'name': 'slevin'}, {'id': 156574, 'name': 'caso'}, {'id': 160488, 'name': 'hoodlum'}, {'id': 179450, 'name': 'black men'}]"
219,"[{'id': 516, 'name': 'child abuse'}, {'id': 570, 'name': 'rape'}, {'id': 657, 'name': 'fire'}, {'id': 739, 'name': 'sexual abuse'}, {'id': 744, 'name': 'madrid'}, {'id': 1328, 'name': 'secret'}, {'id': 1571, 'name': 'return'}, {'id': 1577, 'name': 'solidarity'}, {'id': 5331, 'name': 'village'}, {'id': 6156, 'name': 'superstition'}, {'id': 14536, 'name': 'crime'}, {'id': 34079, 'name': 'death'}, {'id': 162846, 'name': 'ghost'}, {'id': 212642, 'name': 'abusive father'}]"
460,"[{'id': 220, 'name': 'berlin'}, {'id': 292, 'name': 'berlin wall'}, {'id': 380, 'name': 'brother brother relationship'}, {'id': 455, 'name': 'farewell'}, {'id': 494, 'name': 'father son relationship'}, {'id': 585, 'name': 'casino'}, {'id': 936, 'name': 'loss of mother'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 1356, 'name': 'billard'}, {'id': 1463, 'name': 'culture clash'}, {'id': 1904, 'name': 'life planning'}, {'id': 2315, 'name': 'jewish life'}, {'id': 5600, 'name': 'daughter'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 9457, 'name': 'single'}, {'id': 14534, 'name': 'relationship'}, {'id': 34094, 'name': 'extramarital affair'}]"
588,"[{'id': 1299, 'name': 'monster'}, {'id': 2784, 'name': 'mother role'}, {'id': 2871, 'name': 'burning of witches'}, {'id': 3002, 'name': 'fog'}, {'id': 3032, 'name': 'suffering'}, {'id': 3762, 'name': 'darkness'}, {'id': 4426, 'name': 'sadism'}, {'id': 6152, 'name': 'supernatural'}, {'id': 9748, 'name': 'revenge'}, {'id': 9887, 'name': 'surrealism'}, {'id': 10292, 'name': 'gore'}, {'id': 10349, 'name': 'survival'}, {'id': 10842, 'name': 'good vs evil'}, {'id': 11221, 'name': 'blood'}, {'id': 12446, 'name': 'another dimension'}, {'id': 13006, 'name': 'torture'}, {'id': 13031, 'name': 'creature'}, {'id': 14819, 'name': 'violence'}, {'id': 15001, 'name': 'demon'}, {'id': 40929, 'name': 'witch burning'}, {'id': 41645, 'name': 'based on video game'}, {'id': 157444, 'name': 'dismemberment'}, {'id': 161264, 'name': 'religious fanatic'}, {'id': 166701, 'name': 'ghost town'}, {'id': 179878, 'name': 'sleepwalking'}]"
